source_chunk,response_index,port_call_id,port_code,vessel_type_code
port_calls__20250215T000000Z__20250216T000000Z.json,56,3218512,FIMHQ,20
port_calls__20250215T000000Z__20250216T000000Z.json,57,3218523,FISKV,83
port_calls__20250215T000000Z__20250216T000000Z.json,58,3218559,FIVAA,20
port_calls__20250215T000000Z__20250216T000000Z.json,59,3218565,FIKTK,70
port_calls__20250215T000000Z__20250216T000000Z.json,60,3218580,FIPRS,70
port_calls__20250215T000000Z__20250216T000000Z.json,61,3218582,FITKU,70
port_calls__20250215T000000Z__20250216T000000Z.json,62,3218586,FIINK,70
port_calls__20250215T000000Z__20250216T000000Z.json,63,3218589,FIPOR,70
port_calls__20250215T000000Z__20250216T000000Z.json,64,3218595,FINLI,70
port_calls__20250215T000000Z__20250216T000000Z.json,65,3218770,FIPRS,70
port_calls__20250215T000000Z__20250216T000000Z.json,66,3218776,FIPRS,40
port_calls__20250215T000000Z__20250216T000000Z.json,67,3218786,FISVL,70
port_calls__20250215T000000Z__20250216T000000Z.json,68,3218796,FIKAS,70
port_calls__20250215T000000Z__20250216T000000Z.json,69,3218803,FIMHQ,70
port_calls__20250215T000000Z__20250216T000000Z.json,70,3218828,FIANK,70
port_calls__20250215T000000Z__20250216T000000Z.json,71,3218872,FIVEI,90
port_calls__20250215T000000Z__20250216T000000Z.json,72,3218873,FIVEI,90
port_calls__20250215T000000Z__20250216T000000Z.json,73,3218922,FIINK,82
port_calls__20250215T000000Z__20250216T000000Z.json,74,3218972,FIINK,70
port_calls__20250215T000000Z__20250216T000000Z.json,75,3219065,FIANK,70
port_calls__20250215T000000Z__20250216T000000Z.json,76,3219082,FIVEI,10
port_calls__20250215T000000Z__20250216T000000Z.json,77,3219126,FIANK,70
port_calls__20250215T000000Z__20250216T000000Z.json,78,3219195,FILAN,20
port_calls__20250215T000000Z__20250216T000000Z.json,79,3219229,FIKOK,91
port_calls__20250215T000000Z__20250216T000000Z.json,80,3219270,FIANK,60
port_calls__20250216T000000Z__20250217T000000Z.json,1,3180635,FIHKO,40
port_calls__20250216T000000Z__20250217T000000Z.json,2,3190816,FITKU,20
port_calls__20250216T000000Z__20250217T000000Z.json,3,3190967,FITKU,20
port_calls__20250216T000000Z__20250217T000000Z.json,4,3193922,FITKU,20
port_calls__20250216T000000Z__20250217T000000Z.json,5,3193960,FILAN,20
port_calls__20250216T000000Z__20250217T000000Z.json,6,3194149,FIMHQ,20
port_calls__20250216T000000Z__20250217T000000Z.json,7,3195384,FILAN,20
port_calls__20250216T000000Z__20250217T000000Z.json,8,3195454,FINLI,20
port_calls__20250216T000000Z__20250217T000000Z.json,9,3195537,FILAN,20
port_calls__20250216T000000Z__20250217T000000Z.json,10,3196036,FIHEL,20
port_calls__20250216T000000Z__20250217T000000Z.json,11,3196664,FIECK,20
port_calls__20250216T000000Z__20250217T000000Z.json,12,3196692,FIECK,20
port_calls__20250216T000000Z__20250217T000000Z.json,13,3196720,FIECK,20
port_calls__20250216T000000Z__20250217T000000Z.json,14,3197612,FIHEL,20
port_calls__20250216T000000Z__20250217T000000Z.json,15,3197641,FIHEL,20
port_calls__20250216T000000Z__20250217T000000Z.json,16,3197691,FIHEL,40
port_calls__20250216T000000Z__20250217T000000Z.json,17,3200065,FIHKO,40
port_calls__20250216T000000Z__20250217T000000Z.json,18,3201309,FIHEL,20
port_calls__20250216T000000Z__20250217T000000Z.json,19,3206823,FILAN,20
port_calls__20250216T000000Z__20250217T000000Z.json,20,3206991,FINLI,20
port_calls__20250216T000000Z__20250217T000000Z.json,21,3207132,FILAN,20
port_calls__20250216T000000Z__20250217T000000Z.json,22,3209275,FILAN,20
port_calls__20250216T000000Z__20250217T000000Z.json,23,3209281,FILAN,20
port_calls__20250216T000000Z__20250217T000000Z.json,24,3209295,FIMHQ,20
port_calls__20250216T000000Z__20250217T000000Z.json,25,3209302,FIMHQ,20
port_calls__20250216T000000Z__20250217T000000Z.json,26,3209312,FIMHQ,20
port_calls__20250216T000000Z__20250217T000000Z.json,27,3209320,FIMHQ,10
port_calls__20250216T000000Z__20250217T000000Z.json,28,3209330,FIMHQ,20
port_calls__20250216T000000Z__20250217T000000Z.json,29,3210859,FIHEL,20
port_calls__20250216T000000Z__20250217T000000Z.json,30,3210867,FIHEL,20
port_calls__20250216T000000Z__20250217T000000Z.json,31,3210874,FIHEL,20
port_calls__20250216T000000Z__20250217T000000Z.json,32,3210886,FIHEL,20
port_calls__20250216T000000Z__20250217T000000Z.json,33,3210888,FIHEL,20
port_calls__20250216T000000Z__20250217T000000Z.json,34,3210911,FIHEL,20
port_calls__20250216T000000Z__20250217T000000Z.json,35,3210943,FIMHQ,20
port_calls__20250216T000000Z__20250217T000000Z.json,36,3210961,FIHEL,20
port_calls__20250216T000000Z__20250217T000000Z.json,37,3210981,FIMHQ,20
port_calls__20250216T000000Z__20250217T000000Z.json,38,3211094,FIHEL,20
port_calls__20250216T000000Z__20250217T000000Z.json,39,3212576,FIHEL,20
port_calls__20250216T000000Z__20250217T000000Z.json,40,3212605,FIHEL,20
port_calls__20250216T000000Z__20250217T000000Z.json,41,3212608,FIHEL,20
port_calls__20250216T000000Z__20250217T000000Z.json,42,3214821,FIKTK,70
port_calls__20250216T000000Z__20250217T000000Z.json,43,3215044,FIINK,70
port_calls__20250216T000000Z__20250217T000000Z.json,44,3215644,FITKU,70
port_calls__20250216T000000Z__20250217T000000Z.json,45,3216041,FIKTK,50
port_calls__20250216T000000Z__20250217T000000Z.json,46,3216885,FIHKO,40
port_calls__20250216T000000Z__20250217T000000Z.json,47,3216903,FIRAA,70
port_calls__20250216T000000Z__20250217T000000Z.json,48,3217043,FIOUL,70
port_calls__20250216T000000Z__20250217T000000Z.json,49,3217061,FIHKO,40
port_calls__20250216T000000Z__20250217T000000Z.json,50,3217095,FINLI,70
port_calls__20250216T000000Z__20250217T000000Z.json,51,3217102,FIPOR,70
port_calls__20250216T000000Z__20250217T000000Z.json,52,3217524,FIKEM,90
port_calls__20250216T000000Z__20250217T000000Z.json,53,3217525,FIRAU,70
port_calls__20250216T000000Z__20250217T000000Z.json,54,3217531,FISKV,80
port_calls__20250216T000000Z__20250217T000000Z.json,55,3217537,FITOR,70
port_calls__20250216T000000Z__20250217T000000Z.json,56,3217767,FIKTK,70
port_calls__20250216T000000Z__20250217T000000Z.json,57,3217806,FIKTK,60
port_calls__20250216T000000Z__20250217T000000Z.json,58,3217846,FITKU,70
port_calls__20250216T000000Z__20250217T000000Z.json,59,3218466,FIUKI,60
port_calls__20250216T000000Z__20250217T000000Z.json,60,3218467,FIUKI,70
port_calls__20250216T000000Z__20250217T000000Z.json,61,3218560,FIVAA,20
port_calls__20250216T000000Z__20250217T000000Z.json,62,3218775,FIKOK,83
port_calls__20250216T000000Z__20250217T000000Z.json,63,3218980,FIMHQ,70
port_calls__20250216T000000Z__20250217T000000Z.json,64,3219040,FISKV,80
port_calls__20250216T000000Z__20250217T000000Z.json,65,3219081,FIKAS,70
port_calls__20250216T000000Z__20250217T000000Z.json,66,3219199,FIPAR,70
port_calls__20250216T000000Z__20250217T000000Z.json,67,3219271,FIANK,83
port_calls__20250217T000000Z__20250218T000000Z.json,1,3178584,FIHEL,40
port_calls__20250217T000000Z__20250218T000000Z.json,2,3190817,FITKU,20
port_calls__20250217T000000Z__20250218T000000Z.json,3,3190968,FITKU,20
port_calls__20250217T000000Z__20250218T000000Z.json,4,3193959,FILAN,20
port_calls__20250217T000000Z__20250218T000000Z.json,5,3193988,FITKU,20
port_calls__20250217T000000Z__20250218T000000Z.json,6,3194093,FIMHQ,20
port_calls__20250217T000000Z__20250218T000000Z.json,7,3195386,FINLI,20
port_calls__20250217T000000Z__20250218T000000Z.json,8,3195484,FILAN,20
port_calls__20250217T000000Z__20250218T000000Z.json,9,3196665,FIECK,20
port_calls__20250217T000000Z__20250218T000000Z.json,10,3196693,FIECK,20
port_calls__20250217T000000Z__20250218T000000Z.json,11,3196721,FIECK,20
port_calls__20250217T000000Z__20250218T000000Z.json,12,3197613,FIHEL,20
port_calls__20250217T000000Z__20250218T000000Z.json,13,3197642,FIHEL,20
port_calls__20250217T000000Z__20250218T000000Z.json,14,3197666,FIHEL,20
port_calls__20250217T000000Z__20250218T000000Z.json,15,3197692,FIHEL,40
port_calls__20250217T000000Z__20250218T000000Z.json,16,3197708,FIHEL,40
port_calls__20250217T000000Z__20250218T000000Z.json,17,3197712,FIHEL,40
port_calls__20250217T000000Z__20250218T000000Z.json,18,3199072,FIHEL,40
port_calls__20250217T000000Z__20250218T000000Z.json,19,3201379,FIHEL,20
port_calls__20250217T000000Z__20250218T000000Z.json,20,3206956,FILAN,20
port_calls__20250217T000000Z__20250218T000000Z.json,21,3209282,FILAN,20
port_calls__20250217T000000Z__20250218T000000Z.json,22,3209286,FIMHQ,20
port_calls__20250217T000000Z__20250218T000000Z.json,23,3209303,FIMHQ,20
port_calls__20250217T000000Z__20250218T000000Z.json,24,3209313,FIMHQ,20
port_calls__20250217T000000Z__20250218T000000Z.json,25,3209321,FIMHQ,10
port_calls__20250217T000000Z__20250218T000000Z.json,26,3209325,FIMHQ,20
port_calls__20250217T000000Z__20250218T000000Z.json,27,3210321,FIHEL,20
port_calls__20250217T000000Z__20250218T000000Z.json,28,3210450,FIHKO,40
port_calls__20250217T000000Z__20250218T000000Z.json,29,3210946,FIHEL,20
port_calls__20250217T000000Z__20250218T000000Z.json,30,3210973,FIHEL,20
port_calls__20250217T000000Z__20250218T000000Z.json,31,3210978,FIHEL,20
port_calls__20250217T000000Z__20250218T000000Z.json,32,3210979,FIHEL,20
port_calls__20250217T000000Z__20250218T000000Z.json,33,3210993,FIHEL,20
port_calls__20250217T000000Z__20250218T000000Z.json,34,3210997,FIHEL,20
port_calls__20250217T000000Z__20250218T000000Z.json,35,3211014,FIHEL,20
port_calls__20250217T000000Z__20250218T000000Z.json,36,3211071,FIHEL,20
port_calls__20250217T000000Z__20250218T000000Z.json,37,3211093,FIMHQ,20
port_calls__20250217T000000Z__20250218T000000Z.json,38,3211095,FIMHQ,20
port_calls__20250217T000000Z__20250218T000000Z.json,39,3211965,FIKOK,60
port_calls__20250217T000000Z__20250218T000000Z.json,40,3212181,FINLI,40
port_calls__20250217T000000Z__20250218T000000Z.json,41,3212293,FILAN,20
port_calls__20250217T000000Z__20250218T000000Z.json,42,3212459,FIKTK,70
port_calls__20250217T000000Z__20250218T000000Z.json,43,3212577,FIHEL,20
port_calls__20250217T000000Z__20250218T000000Z.json,44,3212595,FIHEL,20
port_calls__20250217T000000Z__20250218T000000Z.json,45,3212612,FITKU,70
port_calls__20250217T000000Z__20250218T000000Z.json,46,3213940,FIUKI,70
port_calls__20250217T000000Z__20250218T000000Z.json,47,3215771,FISKV,81
port_calls__20250217T000000Z__20250218T000000Z.json,48,3215789,FIHEL,50
port_calls__20250217T000000Z__20250218T000000Z.json,49,3215856,FISKV,81
port_calls__20250217T000000Z__20250218T000000Z.json,50,3215919,FIPOR,70
port_calls__20250217T000000Z__20250218T000000Z.json,51,3216040,FIKAS,70
port_calls__20250217T000000Z__20250218T000000Z.json,52,3216887,FIKTK,40
port_calls__20250217T000000Z__20250218T000000Z.json,53,3216890,FIHKO,40
port_calls__20250217T000000Z__20250218T000000Z.json,54,3216891,FIHKO,40
port_calls__20250217T000000Z__20250218T000000Z.json,55,3217096,FIHEL,60
port_calls__20250217T000000Z__20250218T000000Z.json,56,3217385,FIVAA,80
port_calls__20250217T000000Z__20250218T000000Z.json,57,3217567,FIKTK,50
port_calls__20250217T000000Z__20250218T000000Z.json,58,3217579,FIUKI,60
port_calls__20250217T000000Z__20250218T000000Z.json,59,3217746,FIKJO,70
port_calls__20250217T000000Z__20250218T000000Z.json,60,3217766,FIHEL,50
port_calls__20250217T000000Z__20250218T000000Z.json,61,3217773,FIPAR,70
port_calls__20250217T000000Z__20250218T000000Z.json,62,3217809,FIKTK,70
port_calls__20250217T000000Z__20250218T000000Z.json,63,3217836,FIHEL,50
port_calls__20250217T000000Z__20250218T000000Z.json,64,3218486,FIMHQ,20
port_calls__20250217T000000Z__20250218T000000Z.json,65,3218508,FIMHQ,20
port_calls__20250217T000000Z__20250218T000000Z.json,66,3218538,FIPOR,70
port_calls__20250217T000000Z__20250218T000000Z.json,67,3218539,FIKTK,80
port_calls__20250217T000000Z__20250218T000000Z.json,68,3218561,FIVAA,20
port_calls__20250217T000000Z__20250218T000000Z.json,69,3218576,FIRAA,60
port_calls__20250217T000000Z__20250218T000000Z.json,70,3218587,FINLI,70
port_calls__20250217T000000Z__20250218T000000Z.json,71,3218637,FIEJO,70
port_calls__20250217T000000Z__20250218T000000Z.json,72,3218830,FIANK,70
port_calls__20250217T000000Z__20250218T000000Z.json,73,3218840,FIKTK,60
port_calls__20250217T000000Z__20250218T000000Z.json,74,3218869,FIRAU,70
port_calls__20250217T000000Z__20250218T000000Z.json,75,3218936,FIRAU,80
port_calls__20250217T000000Z__20250218T000000Z.json,76,3218938,FISKV,80
port_calls__20250217T000000Z__20250218T000000Z.json,77,3218998,FIPRS,83
port_calls__20250217T000000Z__20250218T000000Z.json,78,3219048,FIRAA,70
port_calls__20250217T000000Z__20250218T000000Z.json,79,3219083,FIHEL,82
port_calls__20250217T000000Z__20250218T000000Z.json,80,3219094,FIOUL,90
port_calls__20250217T000000Z__20250218T000000Z.json,81,3219138,FIVEI,10
port_calls__20250217T000000Z__20250218T000000Z.json,82,3219185,FIPRS,70
port_calls__20250217T000000Z__20250218T000000Z.json,83,3219438,FIANK,70
port_calls__20250217T000000Z__20250218T000000Z.json,84,3219441,FIANK,70
port_calls__20250217T000000Z__20250218T000000Z.json,85,3219442,FIVEI,10
port_calls__20250217T000000Z__20250218T000000Z.json,86,3219444,FIVEI,90
port_calls__20250217T000000Z__20250218T000000Z.json,87,3219449,FIVEI,90
port_calls__20250217T000000Z__20250218T000000Z.json,88,3219473,FIANK,70
port_calls__20250217T000000Z__20250218T000000Z.json,89,3219512,FIANK,70
port_calls__20250217T000000Z__20250218T000000Z.json,90,3219743,FIANK,50
port_calls__20250217T000000Z__20250218T000000Z.json,91,3219764,FIKOK,91
port_calls__20250217T000000Z__20250218T000000Z.json,92,3219765,FIANK,80
port_calls__20250217T000000Z__20250218T000000Z.json,93,3219800,FIANK,70
port_calls__20250217T000000Z__20250218T000000Z.json,94,3219854,FIANK,70
port_calls__20250218T000000Z__20250219T000000Z.json,1,3180619,FIHKO,40
port_calls__20250218T000000Z__20250219T000000Z.json,2,3190818,FITKU,20
port_calls__20250218T000000Z__20250219T000000Z.json,3,3190969,FITKU,20
port_calls__20250218T000000Z__20250219T000000Z.json,4,3196037,FIHEL,20
port_calls__20250218T000000Z__20250219T000000Z.json,5,3196666,FIECK,20
port_calls__20250218T000000Z__20250219T000000Z.json,6,3196694,FIECK,20
port_calls__20250218T000000Z__20250219T000000Z.json,7,3196722,FIECK,20
port_calls__20250218T000000Z__20250219T000000Z.json,8,3197614,FIHEL,20
port_calls__20250218T000000Z__20250219T000000Z.json,9,3197643,FIHEL,20
port_calls__20250218T000000Z__20250219T000000Z.json,10,3197667,FIHEL,20
port_calls__20250218T000000Z__20250219T000000Z.json,11,3197693,FIHEL,40
port_calls__20250218T000000Z__20250219T000000Z.json,12,3197722,FIHEL,40
port_calls__20250218T000000Z__20250219T000000Z.json,13,3197740,FIHEL,40
port_calls__20250218T000000Z__20250219T000000Z.json,14,3201282,FIHEL,20
port_calls__20250218T000000Z__20250219T000000Z.json,15,3207202,FILAN,20
port_calls__20250218T000000Z__20250219T000000Z.json,16,3207203,FINLI,20
port_calls__20250218T000000Z__20250219T000000Z.json,17,3207298,FILAN,20
port_calls__20250218T000000Z__20250219T000000Z.json,18,3207365,FINLI,20
port_calls__20250218T000000Z__20250219T000000Z.json,19,3207369,FILAN,20
port_calls__20250218T000000Z__20250219T000000Z.json,20,3207390,FILAN,20
port_calls__20250218T000000Z__20250219T000000Z.json,21,3210445,FIHKO,40
port_calls__20250218T000000Z__20250219T000000Z.json,22,3210944,FIHEL,20
port_calls__20250218T000000Z__20250219T000000Z.json,23,3210965,FIHEL,20
port_calls__20250218T000000Z__20250219T000000Z.json,24,3210969,FIHEL,20
port_calls__20250218T000000Z__20250219T000000Z.json,25,3210991,FIHEL,20
port_calls__20250218T000000Z__20250219T000000Z.json,26,3211017,FIHEL,20
port_calls__20250218T000000Z__20250219T000000Z.json,27,3211020,FIHEL,20
port_calls__20250218T000000Z__20250219T000000Z.json,28,3211064,FIHEL,20
port_calls__20250218T000000Z__20250219T000000Z.json,29,3211078,FIHEL,20
port_calls__20250218T000000Z__20250219T000000Z.json,30,3211086,FIMHQ,20
port_calls__20250218T000000Z__20250219T000000Z.json,31,3211090,FIMHQ,20
port_calls__20250218T000000Z__20250219T000000Z.json,32,3212162,FILAN,40
port_calls__20250218T000000Z__20250219T000000Z.json,33,3212182,FINLI,40
port_calls__20250218T000000Z__20250219T000000Z.json,34,3212294,FILAN,20
port_calls__20250218T000000Z__20250219T000000Z.json,35,3212300,FILAN,20
port_calls__20250218T000000Z__20250219T000000Z.json,36,3212309,FIMHQ,20
port_calls__20250218T000000Z__20250219T000000Z.json,37,3212324,FIMHQ,20
port_calls__20250218T000000Z__20250219T000000Z.json,38,3212332,FIMHQ,20
port_calls__20250218T000000Z__20250219T000000Z.json,39,3212346,FIMHQ,10
port_calls__20250218T000000Z__20250219T000000Z.json,40,3212353,FIMHQ,20
port_calls__20250218T000000Z__20250219T000000Z.json,41,3212578,FIHEL,20
port_calls__20250218T000000Z__20250219T000000Z.json,42,3212596,FIHEL,20
port_calls__20250218T000000Z__20250219T000000Z.json,43,3215268,FINLI,70
port_calls__20250218T000000Z__20250219T000000Z.json,44,3215853,FIPOR,70
port_calls__20250218T000000Z__20250219T000000Z.json,45,3216886,FIRAU,40
port_calls__20250218T000000Z__20250219T000000Z.json,46,3217062,FIHKO,40
port_calls__20250218T000000Z__20250219T000000Z.json,47,3217082,FISKV,80
port_calls__20250218T000000Z__20250219T000000Z.json,48,3217568,FIHEL,50
port_calls__20250218T000000Z__20250219T000000Z.json,49,3217754,FIHKO,40
port_calls__20250218T000000Z__20250219T000000Z.json,50,3217760,FIKOK,70
port_calls__20250218T000000Z__20250219T000000Z.json,51,3217774,FITKU,80
port_calls__20250218T000000Z__20250219T000000Z.json,52,3217785,FIKEM,70
port_calls__20250218T000000Z__20250219T000000Z.json,53,3217823,FIKTK,70
port_calls__20250218T000000Z__20250219T000000Z.json,54,3217832,FIKJO,70
port_calls__20250218T000000Z__20250219T000000Z.json,55,3217838,FIKTK,50
port_calls__20250218T000000Z__20250219T000000Z.json,56,3218468,FISKV,81
port_calls__20250218T000000Z__20250219T000000Z.json,57,3218469,FIUKI,83
port_calls__20250218T000000Z__20250219T000000Z.json,58,3218544,FIPRS,70
port_calls__20250218T000000Z__20250219T000000Z.json,59,3218575,FIKTK,70
port_calls__20250218T000000Z__20250219T000000Z.json,60,3218590,FIKTK,40
port_calls__20250218T000000Z__20250219T000000Z.json,61,3218592,FIHEL,50
port_calls__20250218T000000Z__20250219T000000Z.json,62,3218593,FIUKI,70
port_calls__20250218T000000Z__20250219T000000Z.json,63,3218596,FIRAU,50
port_calls__20250218T000000Z__20250219T000000Z.json,64,3218628,FINLI,70
port_calls__20250218T000000Z__20250219T000000Z.json,65,3218746,FIKEM,70
port_calls__20250218T000000Z__20250219T000000Z.json,66,3218795,FIDLS,70
port_calls__20250218T000000Z__20250219T000000Z.json,67,3218817,FIINK,70
port_calls__20250218T000000Z__20250219T000000Z.json,68,3218847,FIPOR,70
port_calls__20250218T000000Z__20250219T000000Z.json,69,3218852,FIKOK,70
port_calls__20250218T000000Z__20250219T000000Z.json,70,3218868,FIRAU,70
port_calls__20250218T000000Z__20250219T000000Z.json,71,3218934,FINLI,70
